Decade	Year	Commodity	EndUse	Category	Item	Unit	PublishValue
2000's	2009	Chile peppers	Processing	Supply	Production	Million pounds	511.9
2000's	2009	Chile peppers	Processing	Supply	Imports	Million pounds	1562.8
2000's	2009	Chile peppers	Processing	Supply	Total Supply	Million pounds	2074.7
2000's	2009	Chile peppers	Processing	Availability	Exports	Million pounds	51.9
2000's	2009	Chile peppers	Processing	Availability	Domestic Availability	Million pounds	2022.8
2000's	2009	Chile peppers	Processing	Availability	Per Capita Availability (Fresh)	Pounds	6.58
2000's	2009	Chile peppers	Processing	Availability	Per Capita Availability (Dry)	Pounds	0.82
2000's	2009	Chile peppers	Processing	Season Average Price	Current Dollars	$/cwt	27.9
2000's	2009	Chile peppers	Processing	Season Average Price	Constant 2012 Dollars	$/cwt	29.37
2000's	2009	Collard Greens	All uses	Supply	Production	Million pounds	217.2
2000's	2009	Collard Greens	All uses	Supply	Imports	Million pounds	0.4
2000's	2009	Collard Greens	All uses	Supply	Total Supply	Million pounds	217.6
2000's	2009	Collard Greens	All uses	Availability	Domestic Availability	Million pounds	217.6
2000's	2009	Collard Greens	All uses	Availability	Per Capita Availability	Pounds	0.71
2000's	2009	Collard Greens	All uses	Season Average Price	Current Dollars	$/cwt	51.63
2000's	2009	Collard Greens	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	54.35
2000's	2009	Cucumbers	Fresh	Supply	Production	Million pounds	935.9
2000's	2009	Cucumbers	Fresh	Supply	Imports	Million pounds	1188.8
2000's	2009	Cucumbers	Fresh	Supply	Total Supply	Million pounds	2124.7
2000's	2009	Cucumbers	Fresh	Availability	Exports	Million pounds	33
2000's	2009	Cucumbers	Fresh	Availability	Domestic Availability	Million pounds	2091.7
2000's	2009	Cucumbers	Fresh	Availability	Per Capita Availability	Pounds	6.8
2000's	2009	Cucumbers	Fresh	Season Average Price	Current Dollars	$/cwt	25.6
2000's	2009	Cucumbers	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	26.95
2000's	2009	Cucumbers	Processing	Supply	Production	Million pounds	1097.3
2000's	2009	Cucumbers	Processing	Supply	Imports	Million pounds	112.8
2000's	2009	Cucumbers	Processing	Supply	Beginning Stocks	Million pounds	666.6
2000's	2009	Cucumbers	Processing	Supply	Total Supply	Million pounds	1876.7
2000's	2009	Cucumbers	Processing	Availability	Exports	Million pounds	38.8
2000's	2009	Cucumbers	Processing	Availability	Ending Stocks	Million pounds	282
2000's	2009	Cucumbers	Processing	Availability	Domestic Availability	Million pounds	1555.9
2000's	2009	Cucumbers	Processing	Availability	Per Capita Availability	Pounds	5.06
2000's	2009	Cucumbers	Processing	Season Average Price	Current Dollars	$/ton	328
2000's	2009	Cucumbers	Processing	Season Average Price	Constant 2012 Dollars	$/ton	345.25
2000's	2009	Edible Beans	Dry	Supply	Production	Million pounds	2542.7
2000's	2009	Edible Beans	Dry	Supply	Imports	Million pounds	1066.5
2000's	2009	Edible Beans	Dry	Supply	Beginning Stocks	Million pounds	3906.1
2000's	2009	Edible Beans	Dry	Supply	Total Supply	Million pounds	0
2000's	2009	Edible Beans	Dry	Availability	Exports	Million pounds	99.9
2000's	2009	Edible Beans	Dry	Availability	Ending Stocks	Million pounds	1768.7
2000's	2009	Edible Beans	Dry	Availability	Seed Use	Million pounds	1002.4
2000's	2009	Edible Beans	Dry	Availability	Domestic Availability	Million pounds	0.3
2000's	2009	Edible Beans	Dry	Availability	Per Capita Availability	Pounds	30
2000's	2009	Edible Beans	Dry	Season Average Price	Current Dollars	$/cwt	31.58
2000's	2009	Edible Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	16.79
2000's	2009	Eggplant	All uses	Supply	Production	Million pounds	155.1
2000's	2009	Eggplant	All uses	Supply	Imports	Million pounds	117.3
2000's	2009	Eggplant	All uses	Supply	Total Supply	Million pounds	272.4
2000's	2009	Eggplant	All uses	Availability	Exports	Million pounds	24.9
2000's	2009	Eggplant	All uses	Availability	Domestic Availability	Million pounds	247.6
2000's	2009	Eggplant	All uses	Availability	Per Capita Availability	Pounds	0.81
2000's	2009	Eggplant	All uses	Season Average Price	Current Dollars	$/cwt	33.61
2000's	2009	Eggplant	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	35.38
2000's	2009	Escarole & Endive	All uses	Supply	Production	Million pounds	53.5
2000's	2009	Escarole & Endive	All uses	Supply	Imports	Million pounds	10.1
2000's	2009	Escarole & Endive	All uses	Supply	Total Supply	Million pounds	63.6
2000's	2009	Escarole & Endive	All uses	Availability	Exports	Million pounds	8.5
2000's	2009	Escarole & Endive	All uses	Availability	Domestic Availability	Million pounds	55.1
2000's	2009	Escarole & Endive	All uses	Availability	Per Capita Availability	Pounds	0.18
2000's	2009	Escarole & Endive	All uses	Season Average Price	Current Dollars	$/cwt	41.65
2000's	2009	Escarole & Endive	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	43.84
2000's	2009	Garbanzo Beans	Dry	Supply	Production	Million pounds	144.4
2000's	2009	Garbanzo Beans	Dry	Supply	Imports	Million pounds	47.2
2000's	2009	Garbanzo Beans	Dry	Supply	Beginning Stocks	Million pounds	7.6
2000's	2009	Garbanzo Beans	Dry	Supply	Total Supply	Million pounds	199.2
2000's	2009	Garbanzo Beans	Dry	Availability	Exports	Million pounds	53.7
2000's	2009	Garbanzo Beans	Dry	Availability	Ending Stocks	Million pounds	19.7
2000's	2009	Garbanzo Beans	Dry	Availability	Seed Use	Million pounds	8.3
2000's	2009	Garbanzo Beans	Dry	Availability	Domestic Availability	Million pounds	117.5
2000's	2009	Garbanzo Beans	Dry	Availability	Per Capita Availability	Pounds	0.38
2000's	2009	Garbanzo Beans	Dry	Season Average Price	Current Dollars	$/cwt	39.18
2000's	2009	Garbanzo Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	41.24
2000's	2009	Garlic	All uses	Supply	Production	Million pounds	387.8
2000's	2009	Garlic	All uses	Supply	Imports	Million pounds	440.2
2000's	2009	Garlic	All uses	Supply	Total Supply	Million pounds	828
2000's	2009	Garlic	All uses	Availability	Exports	Million pounds	37
2000's	2009	Garlic	All uses	Availability	Seed Use	Million pounds	38.8
2000's	2009	Garlic	All uses	Availability	Domestic Availability	Million pounds	752.1
2000's	2009	Garlic	All uses	Availability	Per Capita Availability	Pounds	2.45
2000's	2009	Garlic	All uses	Season Average Price	Current Dollars	$/cwt	49.7
2000's	2009	Garlic	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	52.31
2000's	2009	Great Northern Beans	Dry	Supply	Production	Million pounds	99.9
2000's	2009	Great Northern Beans	Dry	Supply	Imports	Million pounds	0.3
2000's	2009	Great Northern Beans	Dry	Supply	Beginning Stocks	Million pounds	52.3
2000's	2009	Great Northern Beans	Dry	Supply	Total Supply	Million pounds	152.5
2000's	2009	Great Northern Beans	Dry	Availability	Exports	Million pounds	46
2000's	2009	Great Northern Beans	Dry	Availability	Ending Stocks	Million pounds	42
2000's	2009	Great Northern Beans	Dry	Availability	Seed Use	Million pounds	4.2
2000's	2009	Great Northern Beans	Dry	Availability	Domestic Availability	Million pounds	60.3
2000's	2009	Great Northern Beans	Dry	Availability	Per Capita Availability	Pounds	0.2
2000's	2009	Great Northern Beans	Dry	Season Average Price	Current Dollars	$/cwt	41.57
2000's	2009	Great Northern Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	43.76
2000's	2009	Green Lima Beans	Canning	Supply	Production	Million pounds	9
2000's	2009	Green Lima Beans	Canning	Supply	Total Supply	Million pounds	9
2000's	2009	Green Lima Beans	Canning	Availability	Domestic Availability	Million pounds	9
2000's	2009	Green Lima Beans	Canning	Availability	Per Capita Availability	Pounds	0.03
2000's	2009	Green Lima Beans	Canning	Season Average Price	Current Dollars	$/ton	421
2000's	2009	Green Lima Beans	Canning	Season Average Price	Constant 2012 Dollars	$/ton	443.14
2000's	2009	Green Lima Beans	Freezing	Supply	Production	Million pounds	87.1
2000's	2009	Green Lima Beans	Freezing	Supply	Imports	Million pounds	6.9
2000's	2009	Green Lima Beans	Freezing	Supply	Beginning Stocks	Million pounds	46.9
2000's	2009	Green Lima Beans	Freezing	Supply	Total Supply	Million pounds	140.9
2000's	2009	Green Lima Beans	Freezing	Availability	Ending Stocks	Million pounds	64.4
2000's	2009	Green Lima Beans	Freezing	Availability	Domestic Availability	Million pounds	76.5
2000's	2009	Green Lima Beans	Freezing	Availability	Per Capita Availability	Pounds	0.25
2000's	2009	Green Lima Beans	Freezing	Season Average Price	Current Dollars	$/ton	529
2000's	2009	Green Lima Beans	Freezing	Season Average Price	Constant 2012 Dollars	$/ton	556.82
2000's	2009	Green Peas	Canning	Supply	Production	Million pounds	380.8
2000's	2009	Green Peas	Canning	Supply	Imports	Million pounds	76.4
2000's	2009	Green Peas	Canning	Supply	Beginning Stocks	Million pounds	114.8
2000's	2009	Green Peas	Canning	Supply	Total Supply	Million pounds	572.1
2000's	2009	Green Peas	Canning	Availability	Exports	Million pounds	15.7
2000's	2009	Green Peas	Canning	Availability	Ending Stocks	Million pounds	152.3
2000's	2009	Green Peas	Canning	Availability	Domestic Availability	Million pounds	404.1
2000's	2009	Green Peas	Canning	Availability	Per Capita Availability	Pounds	1.31
2000's	2009	Green Peas	Canning	Season Average Price	Current Dollars	$/ton	334
2000's	2009	Green Peas	Canning	Season Average Price	Constant 2012 Dollars	$/ton	351.56
2000's	2009	Green Peas	Freezing	Supply	Production	Million pounds	502.6
2000's	2009	Green Peas	Freezing	Supply	Imports	Million pounds	72.3
2000's	2009	Green Peas	Freezing	Supply	Beginning Stocks	Million pounds	283.6
2000's	2009	Green Peas	Freezing	Supply	Total Supply	Million pounds	858.4
2000's	2009	Green Peas	Freezing	Availability	Exports	Million pounds	34.1
2000's	2009	Green Peas	Freezing	Availability	Ending Stocks	Million pounds	305.9
2000's	2009	Green Peas	Freezing	Availability	Domestic Availability	Million pounds	518.4
2000's	2009	Green Peas	Freezing	Availability	Per Capita Availability	Pounds	1.69
2000's	2009	Green Peas	Freezing	Season Average Price	Current Dollars	$/ton	307
2000's	2009	Green Peas	Freezing	Season Average Price	Constant 2012 Dollars	$/ton	323.14
2000's	2009	Head Lettuce	Fresh	Supply	Production	Million pounds	5018
2000's	2009	Head Lettuce	Fresh	Supply	Imports	Million pounds	196.1
2000's	2009	Head Lettuce	Fresh	Supply	Total Supply	Million pounds	5214.1
2000's	2009	Head Lettuce	Fresh	Availability	Exports	Million pounds	262.4
2000's	2009	Head Lettuce	Fresh	Availability	Domestic Availability	Million pounds	4951.7
2000's	2009	Head Lettuce	Fresh	Availability	Per Capita Availability	Pounds	16.11
2000's	2009	Head Lettuce	Fresh	Season Average Price	Current Dollars	$/cwt	22.4
2000's	2009	Head Lettuce	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	23.58
2000's	2009	Kale	All uses	Supply	Production	Million pounds	120.6
2000's	2009	Kale	All uses	Supply	Imports	Million pounds	4.2
2000's	2009	Kale	All uses	Supply	Total Supply	Million pounds	124.8
2000's	2009	Kale	All uses	Availability	Domestic Availability	Million pounds	124.8
2000's	2009	Kale	All uses	Availability	Per Capita Availability	Pounds	0.41
2000's	2009	Kale	All uses	Season Average Price	Current Dollars	$/cwt	38.79
2000's	2009	Kale	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	40.83
2000's	2009	Leaf & Romaine Lettuce	Fresh	Supply	Production	Million pounds	3420
2000's	2009	Leaf & Romaine Lettuce	Fresh	Supply	Imports	Million pounds	95.6
2000's	2009	Leaf & Romaine Lettuce	Fresh	Supply	Total Supply	Million pounds	3515.6
2000's	2009	Leaf & Romaine Lettuce	Fresh	Availability	Exports	Million pounds	442.5
2000's	2009	Leaf & Romaine Lettuce	Fresh	Availability	Domestic Availability	Million pounds	3073.1
2000's	2009	Leaf & Romaine Lettuce	Fresh	Availability	Per Capita Availability	Pounds	10
2000's	2009	Leaf & Romaine Lettuce	Fresh	Season Average Price	Current Dollars	$/cwt	31.33
2000's	2009	Leaf & Romaine Lettuce	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	32.98
2000's	2009	Lima Beans	Dry	Supply	Production	Million pounds	75.2
2000's	2009	Lima Beans	Dry	Supply	Imports	Million pounds	7.4
2000's	2009	Lima Beans	Dry	Supply	Beginning Stocks	Million pounds	42.3
2000's	2009	Lima Beans	Dry	Supply	Total Supply	Million pounds	124.9
2000's	2009	Lima Beans	Dry	Availability	Exports	Million pounds	18.4
2000's	2009	Lima Beans	Dry	Availability	Ending Stocks	Million pounds	67.3
2000's	2009	Lima Beans	Dry	Availability	Seed Use	Million pounds	1.9
2000's	2009	Lima Beans	Dry	Availability	Domestic Availability	Million pounds	37.3
2000's	2009	Lima Beans	Dry	Availability	Per Capita Availability	Pounds	0.12
2000's	2009	Lima Beans	Dry	Season Average Price	Current Dollars	$/cwt	43.98
2000's	2009	Lima Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	46.29
2000's	2009	Mushrooms	Fresh	Supply	Production	Million pounds	685.4
2000's	2009	Mushrooms	Fresh	Supply	Imports	Million pounds	80.8
2000's	2009	Mushrooms	Fresh	Supply	Total Supply	Million pounds	766.2
2000's	2009	Mushrooms	Fresh	Availability	Exports	Million pounds	20.2
2000's	2009	Mushrooms	Fresh	Availability	Domestic Availability	Million pounds	746
2000's	2009	Mushrooms	Fresh	Availability	Per Capita Availability	Pounds	2.41
2000's	2009	Mushrooms	Fresh	Season Average Price	Current Dollars	$/cwt	123
2000's	2009	Mushrooms	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	127.98
2000's	2009	Mushrooms	Processing	Supply	Production	Million pounds	107.1
2000's	2009	Mushrooms	Processing	Supply	Imports	Million pounds	258.2
2000's	2009	Mushrooms	Processing	Supply	Total Supply	Million pounds	365.3
2000's	2009	Mushrooms	Processing	Availability	Exports	Million pounds	14.1
2000's	2009	Mushrooms	Processing	Availability	Domestic Availability	Million pounds	351.3
2000's	2009	Mushrooms	Processing	Availability	Per Capita Availability	Pounds	1.14
2000's	2009	Mushrooms	Processing	Season Average Price	Current Dollars	$/cwt	58.74
2000's	2009	Mushrooms	Processing	Season Average Price	Constant 2012 Dollars	$/cwt	61.83
2000's	2009	Mustard Greens	All uses	Supply	Production	Million pounds	94.7
2000's	2009	Mustard Greens	All uses	Supply	Imports	Million pounds	0.4
2000's	2009	Mustard Greens	All uses	Supply	Total Supply	Million pounds	95.1
2000's	2009	Mustard Greens	All uses	Availability	Domestic Availability	Million pounds	95.1
2000's	2009	Mustard Greens	All uses	Availability	Per Capita Availability	Pounds	0.31
2000's	2009	Mustard Greens	All uses	Season Average Price	Current Dollars	$/cwt	90.49
2000's	2009	Mustard Greens	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	95.25
2000's	2009	Navy Beans	Dry	Supply	Production	Million pounds	333.2
2000's	2009	Navy Beans	Dry	Supply	Imports	Million pounds	13.2
2000's	2009	Navy Beans	Dry	Supply	Beginning Stocks	Million pounds	135.4
2000's	2009	Navy Beans	Dry	Supply	Total Supply	Million pounds	481.9
2000's	2009	Navy Beans	Dry	Availability	Exports	Million pounds	153.7
2000's	2009	Navy Beans	Dry	Availability	Ending Stocks	Million pounds	119
2000's	2009	Navy Beans	Dry	Availability	Seed Use	Million pounds	12.6
2000's	2009	Navy Beans	Dry	Availability	Domestic Availability	Million pounds	196.5
2000's	2009	Navy Beans	Dry	Availability	Per Capita Availability	Pounds	0.64
2000's	2009	Navy Beans	Dry	Season Average Price	Current Dollars	$/cwt	40.37
2000's	2009	Navy Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	42.49
2000's	2009	Okra	All uses	Supply	Production	Million pounds	18.1
2000's	2009	Okra	All uses	Supply	Imports	Million pounds	131.8
2000's	2009	Okra	All uses	Supply	Beginning Stocks	Million pounds	28.5
2000's	2009	Okra	All uses	Supply	Total Supply	Million pounds	178.4
2000's	2009	Okra	All uses	Availability	Exports	Million pounds	4.9
2000's	2009	Okra	All uses	Availability	Ending Stocks	Million pounds	34.3
2000's	2009	Okra	All uses	Availability	Domestic Availability	Million pounds	139.2
2000's	2009	Okra	All uses	Availability	Per Capita Availability	Pounds	0.45
2000's	2009	Okra	All uses	Season Average Price	Current Dollars	$/cwt	53.05
2000's	2009	Okra	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	55.84
2000's	2009	Onions	Dehydrating	Supply	Production	Million pounds	1087.5
2000's	2009	Onions	Dehydrating	Supply	Imports	Million pounds	121.3
2000's	2009	Onions	Dehydrating	Supply	Beginning Stocks	Million pounds	36.4
2000's	2009	Onions	Dehydrating	Supply	Total Supply	Million pounds	1245.1
2000's	2009	Onions	Dehydrating	Availability	Exports	Million pounds	605.7
2000's	2009	Onions	Dehydrating	Availability	Ending Stocks	Million pounds	38.7
2000's	2009	Onions	Dehydrating	Availability	Shrink and Loss	Million pounds	12.6
2000's	2009	Onions	Dehydrating	Availability	Domestic Availability	Million pounds	588.1
2000's	2009	Onions	Dehydrating	Availability	Per Capita Availability	Pounds	1.91
2000's	2009	Onions	Dehydrating	Season Average Price	Current Dollars	$/ton	10
2000's	2009	Onions	Dehydrating	Season Average Price	Constant 2012 Dollars	$/ton	10
2000's	2009	Onions	Fresh	Supply	Production	Million pounds	6472.4
2000's	2009	Onions	Fresh	Supply	Imports	Million pounds	705.9
2000's	2009	Onions	Fresh	Supply	Beginning Stocks	Million pounds	1418.2
2000's	2009	Onions	Fresh	Supply	Total Supply	Million pounds	8596.5
2000's	2009	Onions	Fresh	Availability	Exports	Million pounds	564.2
2000's	2009	Onions	Fresh	Availability	Ending Stocks	Million pounds	1507.6
2000's	2009	Onions	Fresh	Availability	Shrink and Loss	Million pounds	504.5
2000's	2009	Onions	Fresh	Availability	Domestic Availability	Million pounds	6020.1
2000's	2009	Onions	Fresh	Availability	Per Capita Availability	Pounds	19.58
2000's	2009	Onions	Fresh	Season Average Price	Current Dollars	$/cwt	15
2000's	2009	Onions	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	15.79
2000's	2009	Other Beans	Dry	Supply	Production	Million pounds	103.3
2000's	2009	Other Beans	Dry	Supply	Imports	Million pounds	119.6
2000's	2009	Other Beans	Dry	Supply	Beginning Stocks	Million pounds	23.7
2000's	2009	Other Beans	Dry	Supply	Total Supply	Million pounds	246.6
